"BFISH","MISSION_ID","DROP_CD","VIDEO_FRAME","TIME_FROM_TOUCHDOWN_MIN","SPECIES_CD","SCIENTIFIC_NAME","COMMON_NAME","MAXN","DATA_TYPE","SEQUENCE_NR","CREATE_DTM","CREATED_BY","LAST_MOD_DTM","LAST_MOD_BY"
"BFISH_2019_F","SE1906","20191122_014310",3388,2.2486,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000714",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_171747",3503,0,"FISH","Teleost","Bony fish sp.",NA,"non-target","00000715",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_171747",3647,0.2,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000716",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_171747",3823,0.4444,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000717",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_172804",7372,5.0111,"SEDU","Seriola dumerili","KAHALA",NA,"non-target","00000718",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_172804",12385,11.9736,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000719",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_180439",3311,0.9125,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000720",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_180439",4629,2.7431,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000721",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_180439",11672,12.525,"APRU","Aphareus rutilans","Lehi",1,"MaxN","00000722",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_180439",11705,12.5708,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000723",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_181139",3966,0.7347,"FISH","Teleost","Bony fish sp.",NA,"non-target","00000724",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_181139",5259,2.5306,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000725",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_181139",6816,4.6931,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000726",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_181139",8516,7.0542,"CAOR","Carangoides orthogrammus","Yellow spot topiu",NA,"non-target","00000727",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_185512",13798,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000728",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_190341",2480,0.2403,"FISH","Teleost","Bony fish sp.",NA,"non-target","00000729",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20191125_190341",2526,0.3042,"SEDU","Seriola dumerili","KAHALA",NA,"non-target","00000730",2020-05-14,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_172239",3418,0,"NONE","No Fish in Drop","No fish",NA,NA,"00000001",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_173207",1046,0,"NONE","No Fish in Drop","No fish",NA,NA,"00000002",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_180447",14139,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000003",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_181025",10793,12.1139,"NONE","No Fish in Drop","No fish",NA,NA,"00000004",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_190905",6590,6.8667,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000005",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_191137",1518,0,"NONE","No Fish in Drop","No fish",NA,NA,"00000006",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_195829",1610,0,"NONE","No Fish in Drop","No fish",NA,NA,"00000007",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_200116",1574,0.4569,"TRIG","Balistid sp.","Triggerfish sp.",NA,"non-target","00000008",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_200116",2446,1.6681,"SUFR","Sufflamen fraenatum","Bridled Triggerfish",NA,"non-target","00000009",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_200116",2933,2.3444,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000010",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_200116",3861,3.6333,"SEDU","Seriola dumerili","KAHALA",NA,"non-target","00000011",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_200116",10180,12.4097,"CAOR","Carangoides orthogrammus","Yellow spot topiu",NA,"non-target","00000012",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_204455",0,0,"CAOR","Carangoides orthogrammus","Yellow spot topiu",NA,"non-target","00000013",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_204455",0,0,"NAHE","Naso hexacanthus","Sleek unicornfish",NA,"non-target","00000014",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_204455",0,0,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000015",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_204455",293,0.4069,"MUPF","Mulloidichthys pfluegeri","Orange goatfish",NA,"non-target","00000016",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_204455",1112,1.5444,"SYSP","Symphysanodon sp.","Slopefish",NA,"non-target","00000017",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_204455",3240,4.5,"PERC","Perciformes","Fish",NA,"non-target","00000018",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_204455",3773,5.2403,"SUFR","Sufflamen fraenatum","Bridled Triggerfish",NA,"non-target","00000019",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_204455",3814,5.2972,"CAME","Caranx melampygus","Bluefin trevally",NA,"non-target","00000020",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_204729",4215,3.5125,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000021",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_204729",6024,6.025,"FISH","Teleost sp.","Bony fish sp.",NA,"nontarget (possibly kahala)","00000022",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_204729",6586,6.8056,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000023",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_204729",9643,11.0514,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000024",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_204729",12247,14.668,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000025",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_212341",12458,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000026",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_212540",3589,2.1514,"SHAR","Shark","Requiem shark sp.",NA,"non-target","00000027",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_212540",6672,6.4333,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target (very small fish)","00000028",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_212540",11220,12.75,"TORA","Torquigener randalli","Randall's puffer",NA,"non-target","00000029",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_220400",12,0,"NONE","No Fish in Drop","No fish",NA,NA,"00000030",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_220801",12965,13.6958,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000031",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_224149",14363,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000032",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_224736",2046,1.1458,"PERC","Perciformes","Fish",NA,"non-target","00000033",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_224736",4013,3.8778,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000034",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_224736",5832,6.4042,"CAPL","Carcharhinus plumbeus","Sandbar shark",NA,"non-target","00000035",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_224736",6703,7.6139,"SEDU","Seriola dumerili","KAHALA",NA,"non-target","00000036",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_224736",8060,9.4986,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000037",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201008_231837",10847,9.0625,"NONE","No Fish in Drop","No fish",NA,NA,"00000038",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_011138",4947,6.0319,"NONE","No Fish in Drop","No fish",NA,NA,"00000039",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_011255",1119,0.0056,"CASP","Carcharhinus sp.","Jack sp.",NA,"non-target","00000040",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_015026",4839,5.8458,"NONE","No Fish in Drop","No fish",NA,NA,"00000041",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_023945",24,0.0319,"NONE","No Fish in Drop","No fish",NA,NA,"00000042",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_175720",3653,3.9528,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target (small fish on bottom)","00000043",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_183544",3075,1.0097,"PERC","Perciformes","Fish",NA,"non-target","00000044",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_183544",3374,1.425,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000045",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_193439",1335,0.4403,"SEDU","Seriola dumerili","KAHALA",NA,"non-target","00000046",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_193439",1374,0.4944,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000047",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_193439",3076,2.8583,"SUFR","Sufflamen fraenatum","Bridled Triggerfish",NA,"non-target","00000048",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_193439",3520,3.475,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000049",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_193439",7202,8.5889,"WRAS","Labrid","Wrasse sp.",NA,"non-target","00000050",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_193439",7205,8.5931,"APVI","Aprion virescens","UKU",NA,"non-target","00000051",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_201059",996,1.3833,"PRFI","Pristipomoides filamentosus","Opakapaka",8,"MaxN","00000052",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_201059",1200,1.6667,"SEDU","Seriola dumerili","KAHALA",NA,"non-target","00000053",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_201059",1534,2.1306,"NABR","Naso brevirostris","Spotted unicornfish",NA,"non-target","00000054",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_205813",2605,0.0028,"CASP","Carcharhinus sp.","Jack sp.",NA,"non-target","00000055",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_205813",2654,0.0708,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000056",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_205813",6850,5.8986,"PRFI","Pristipomoides filamentosus","Opakapaka",3,"MaxN","00000057",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_205813",7521,6.8306,"PRSI","Pristipomoides sieboldii","Kalekale",58,"MaxN","00000058",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_215806",979,1.3514,"SEDU","Seriola dumerili","KAHALA",NA,"non-target","00000059",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_215806",1320,1.825,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000060",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_215806",2292,3.175,"BOAL","Bodianus albotaeniatus","Table boss",NA,"non-target","00000061",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_215806",7785,10.8042,"CASP","Caranx sp.","Jack sp.",NA,"non-target","00000062",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_215806",8469,11.7542,"PERC","Perciformes","Fish",NA,"non-target","00000063",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_215806",9363,12.9958,"HYQU","Hyporthodus quernus","Hapuupuu",1,"MaxN","00000064",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201009_215806",10505,14.5819,"WRAS","Labrid","Wrasse sp.",NA,"non-target","00000065",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_002335",10663,14.7736,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target (larval?)","00000066",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_002335",10826,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000067",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_171853",2060,0,"NONE","No Fish in Drop","No fish",NA,NA,"00000068",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_172316",506,0.6972,"FISH","Teleost","Bony fish sp.",NA,"non-target","00000069",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_180237",2222,1.2833,"APVI","Aprion virescens","UKU",NA,"non-target","00000070",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_180556",11407,12.9944,"PRFI","Pristipomoides filamentosus","Opakapaka",5,"MaxN","00000071",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_180556",11687,13.3833,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000072",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_180556",12325,14.2694,"PRSI","Pristipomoides sieboldii","Kalekale",25,"MaxN","00000073",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_191115",3456,2.3417,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000074",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_191422",13249,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000075",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_201557",749,0,"NONE","No Fish in Drop","No fish",NA,NA,"00000076",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_201819",4857,6.7458,"NONE","No Fish in Drop","No fish",NA,NA,"00000077",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_205910",11641,14.1347,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000078",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_212309",20868,1.2583,"PRFI","Pristipomoides filamentosus","Opakapaka",3,"MaxN","00000079",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_212309",20893,1.2931,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000080",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_225530",13776,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000081",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_230110",12465,13.7847,"NONE","No Fish in Drop","No fish",NA,NA,"00000082",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_235435",4821,3.5597,"PRFI","Pristipomoides filamentosus","Opakapaka",1,"MaxN","00000083",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_235435",5198,4.0833,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000084",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_235435",8361,8.4764,"EESP","Anguilliformes sp.","EEL",NA,"non-target","00000085",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_235435",11157,12.3597,"PRSI","Pristipomoides sieboldii","Kalekale",40,"MaxN","00000086",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_235900",5536,4.5653,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000087",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201010_235900",5825,4.9667,"PRSI","Pristipomoides sieboldii","Kalekale",35,"MaxN","00000088",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_005453",5633,6.4653,"PRSI","Pristipomoides sieboldii","Kalekale",60,"MaxN","00000089",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_005831",10859,13.2639,"PRSI","Pristipomoides sieboldii","Kalekale",22,"MaxN","00000090",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_171416",1002,0.5278,"LUSP","Lutjanid","Snapper sp.",NA,"non-target","00000091",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_171416",9946,12.95,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000092",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_171641",1393,0.3097,"APVI","Aprion virescens","UKU",NA,"non-target","00000093",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_174836",10809,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000094",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_175050",1839,0.6167,"PERC","Perciformes","Fish",NA,"non-target","00000095",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_184553",10802,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000096",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_184944",12912,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000097",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_192915",11973,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000098",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_193306",1479,0.025,"CAAM","Carcharhinus amblyrhynchos","Blacktail reef shark",NA,"non-target","00000099",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_193306",1800,0.4708,"AMPY","Ammodytoides pylei","Pyle's sand lance",NA,"non-target","00000100",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_193306",4097,3.6611,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000101",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_201945",1710,0.5431,"PERC","Perciformes","Fish",NA,"non-target","00000102",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_201945",2107,1.0944,"SESP","Seriola sp.","Amberjack sp.",NA,"non-target","00000103",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_201945",4065,3.8139,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000104",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_201945",7030,7.9319,"APRU","Aphareus rutilans","Lehi",4,"MaxN","00000105",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_201945",7363,8.3944,"SEDU","Seriola dumerili","KAHALA",NA,"non-target","00000106",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_202315",5196,3.5431,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000107",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_202315",7360,6.5486,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000108",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_202315",10120,10.3819,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000109",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_230443",4157,1.2458,"PERC","Perciformes","Fish",NA,"non-target","00000110",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_230443",5080,2.5278,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target (small fish on bottom)","00000111",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_230443",6735,4.8264,"PRZO","Pristipomoides zonatus","Gindai",6,"MaxN","00000112",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_230443",7243,5.5319,"ROEX","Roa excelsa","Hawaiian gold-barred butterflyfish",NA,"non-target","00000113",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_230443",8346,7.0639,"JACK","Carangid","Jack sp.",NA,"non-target","00000114",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_230443",11074,10.8528,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000115",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_231025",7650,7.3125,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000116",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_231025",10517,11.2944,"CAUN","Caprodon unicolor","Hawaiian Sunrise Perch",NA,"non-target","00000117",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_235417",10980,13.9653,"JACK","Carangid","Jack sp.",NA,"non-target","00000118",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_235619",1065,0.2069,"SEDU","Seriola dumerili","KAHALA",NA,"non-target","00000119",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201011_235619",1789,1.2125,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000120",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_014221",1921,0.0111,"SESP","Seriola sp.","Amberjack sp.",NA,"non-target","00000121",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_014221",1996,0.1153,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000122",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_014221",2090,0.2458,"SEDU","Seriola dumerili","KAHALA",NA,"non-target","00000123",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_014556",9052,11.425,"NONE","No Fish in Drop","No fish",NA,NA,"00000124",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_171004",1230,0.4722,"SEDU","Seriola dumerili","KAHALA",NA,"non-target","00000125",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_171004",3497,3.6208,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000126",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_171004",9027,11.3014,"PRFI","Pristipomoides filamentosus","Opakapaka",1,"MaxN","00000127",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_171215",3114,3.0306,"SEDU","Seriola dumerili","KAHALA",NA,"non-target","00000128",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_171215",10810,13.7194,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000129",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_171215",11021,14.0125,"PERC","Perciformes","Fish",NA,"non-target","00000130",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_181754",2315,0.8764,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000131",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_181754",5549,5.3681,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000132",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_182155",1065,0.3514,"SUFR","Sufflamen fraenatum","Bridled Triggerfish",NA,"non-target","00000133",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_182155",6553,7.9736,"CAAM","Carcharhinus amblyrhynchos","Blacktail reef shark",NA,"non-target","00000134",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_182155",6624,8.0722,"CAOR","Carangoides orthogrammus","Yellow spot topiu",NA,"non-target","00000135",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_195309",13149,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000136",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_195802",12517,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000137",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_205104",12502,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000138",2021-08-27,NA,NA,NA
"BFISH_2020_F","PIFG20","20201012_205559",12076,15,"NONE","No Fish in Drop","No fish",NA,NA,"00000139",2021-08-27,NA,NA,NA
